Count,Text,User,User_location,User Continent,User_verified,fav_count,rt_count,tweet_date
460,"RT @CA_jobvacancies: Courtesy Clerk  Click to see the job requirements and APPLY : https://t.co/M7JXt3kC7x 
March 22, 2021 at 12:30AM  #cal…",The Job Guy,"Chicago, IL",North America,FALSE,0,1,22-03-2021
461,"Floral Clerk  Click to see the job requirements and APPLY : https://t.co/JIsOGYJnEE 
March 22, 2021 at 12:30AM… https://t.co/w18KmnL1UP",California Job Vacancies,California LA,North America,FALSE,0,1,22-03-2021
462,"Floral Clerk  Click to see the job requirements and APPLY : https://t.co/hcteMBAZH5 
March 22, 2021 at 12:30AM… https://t.co/a7W1PNEAGA",California Job Vacancies,California LA,North America,FALSE,0,1,22-03-2021
463,"Bilingual Store Counter Sales  Click to see the job requirements and APPLY : https://t.co/OQzA255sOt 
March 22, 202… https://t.co/pu7J7u5PGM",California Job Vacancies,California LA,North America,FALSE,0,1,22-03-2021
464,"Retail Cashier Associate  Click to see the job requirements and APPLY : https://t.co/uMcT25RNO3 
March 22, 2021 at… https://t.co/TOBHftUYf5",California Job Vacancies,California LA,North America,FALSE,0,1,22-03-2021
465,"Courtesy Clerk  Click to see the job requirements and APPLY : https://t.co/M7JXt3kC7x 
March 22, 2021 at 12:30AM… https://t.co/eK5fey27Qk",California Job Vacancies,California LA,North America,FALSE,0,1,22-03-2021
466,"Special Agent  Click to see the job requirements and APPLY : https://t.co/VRRBxP29Oi 
March 22, 2021 at 12:30AM… https://t.co/DvunuOybQ8",California Job Vacancies,California LA,North America,FALSE,0,0,22-03-2021
467,"Local CDL A Company Drivers – Southern California, Home Daily!  Click to see the job requirements and APPLY :… https://t.co/pmkdhTZA5O",California Job Vacancies,California LA,North America,FALSE,0,0,22-03-2021
468,Delivery Driver / Courier – Start Delivering Today  Click to see the job requirements and APPLY :… https://t.co/vxaoIDp04A,California Job Vacancies,California LA,North America,FALSE,0,0,22-03-2021
469,"Executive Assistant  Click to see the job requirements and APPLY : https://t.co/LBCvwnfrgj 
March 22, 2021 at 12:30… https://t.co/gI8QqkP0PY",California Job Vacancies,California LA,North America,FALSE,0,0,22-03-2021
470,"Financial Controller  Click to see the job requirements and APPLY : https://t.co/zD3NOlxJyK 
March 22, 2021 at 12:3… https://t.co/8YEbuffi9y",California Job Vacancies,California LA,North America,FALSE,0,0,22-03-2021
471,"Our team at Search Solution has a NEW Director of Total Rewards search in the State College, PA area. Email us toda… https://t.co/Sd0zf8tPuw",Search Solution Elite,"Charlotte, NC",North America,FALSE,0,0,22-03-2021
472,"Global Generation is an educational charity founded in 2004, they are recruiting for a part-time Commissions Garden… https://t.co/aOqbJfXIzH",horticruitment,,,FALSE,0,1,22-03-2021
473,"RT @WoodJOBS: 👉HIRING 💼👔
_____________
DIRECTOR OF ENGINEERING
(CUSTOM WOODWORK)
CR5530 - GA State
Salary $80,000 - $8100,000 / yr DOE

#ca…",Roger Lopez,United States,North America,FALSE,0,1,22-03-2021
474,"We are looking for a Senior Account Manager to join our fantastic global team!

We have a great package on offer so… https://t.co/2ENi69Zbf8",Bubble Agency,,,FALSE,1,1,22-03-2021
475,RT @hhyouthjazz: #opentowork looking for peripatetic music teachers to #joinourtribe in #swansea #abertawe #employability @HHMusicSwansea h…,hhwoodwind,"Derby, England",Europe,FALSE,0,3,22-03-2021
476,"👉HIRING 💼👔
_____________
DIRECTOR OF ENGINEERING
(CUSTOM WOODWORK)
CR5530 - GA State
Salary $80,000 - $8100,000 / y… https://t.co/xr0yCu800Y",WoodJobs.com,USA & Canada,North America,FALSE,1,1,22-03-2021
477,"Launched on #bedsvirtualkickstart event today, the opportunity for two 16-24yr olds, on the kickstart team, to join… https://t.co/b2Zgdcjq3F",UK Truck & Plant Group (HGV & Light Commercials),"Bedford, England",Europe,FALSE,0,0,22-03-2021
478,"RT @TheTVCollective: FULWELL 73 PRODUCTIONS HAVE 4 JOB OPENINGS: Assistant Producer, Edit Producer, Archive Coordinator &amp; Production Secret…",Eddie Botsio,,,FALSE,0,6,22-03-2021
479,"RT @TheTVCollective: FULWELL 73 PRODUCTIONS HAVE 4 JOB OPENINGS: Assistant Producer, Edit Producer, Archive Coordinator &amp; Production Secret…",Len Brown,Midlands,North America,FALSE,0,6,22-03-2021
480,"Learn to be #brave to hear #criticism and open to #apply positive #feedback. 

Remember you are here to #perform no… https://t.co/jxuW8hojEu",Sharon Jeff George,India,Asia,FALSE,2,0,22-03-2021
481,"This February convening was a success, and we look forward to offering it again this Spring.
#OrangeCounty… https://t.co/pk2OqPDzNN",WHW,"Irvine, CA",North America,FALSE,1,0,22-03-2021
482,"I’m #opentowork 
#Florida please. 
#HeavyEquipmentOperator",Lee Jacoby,,,FALSE,0,0,22-03-2021
483,"RT @Uktruckplantgrp: Launched on #bedsvirtualkickstart event today, the opportunity for a 16-24yr old, on the kickstart scheme , to join ou…",JCP in Bedfordshire,"Bedfordshire, England",Europe,TRUE,0,1,22-03-2021
484,"Launched on #bedsvirtualkickstart event today, the opportunity for a 16-24yr old, on the kickstart scheme , to join… https://t.co/ZCYRYWuTLO",UK Truck & Plant Group (HGV & Light Commercials),"Bedford, England",Europe,FALSE,3,1,22-03-2021
485,#opentowork looking for peripatetic music teachers to #joinourtribe in #swansea #abertawe #employability… https://t.co/nqW2KEhCP0,Jon Eno,UK,Europe,FALSE,4,3,22-03-2021
486,"Looking for the right Engineering ,Technical or Medical position? Take a look at IQS, our sister company's roles!… https://t.co/xXTBWqnSsa",Maslow Media Group,"Washington, DC  New York, NY",North America,FALSE,0,0,22-03-2021
487,Brandwatch is looking for Senior Salesforce Developer. DM me if you'd like to know more about the role. Happy to pu… https://t.co/KWcgx8HU0m,Ruth Ssebuliba,"West Midlands, England",Europe,FALSE,0,0,22-03-2021
488,"We're Hiring!

GovData are looking for a professional #Senior #Sales #Executive!

Click the link below to find out… https://t.co/HI2QFP7Ddv",GovData Ltd,United Kingdom,Europe,FALSE,0,0,22-03-2021
489,"The science behind job-seeking - Part 6️⃣
😃 You only need to meet 50% of the job requirements!

Find out more 👉… https://t.co/5gU5207Yuk",SearchRSA,United States,North America,FALSE,0,0,22-03-2021
490,"RT @Iconsys_: #madefutures ""careers and skills"" expo starting today 22nd March.  We have a Commissioning Engineer vacancy which we are tryi…",Made in the Midlands,Midlands #ukmfg #BackBritain,Europe,FALSE,0,1,22-03-2021
491,"RT @Iconsys_: iconsys are taking part in “Made Futures” Trade Association Made in Group, which will be a 1-week long virtual ""careers and s…",Made in the Midlands,Midlands #ukmfg #BackBritain,Europe,FALSE,0,1,22-03-2021
492,"Vantagepoint ai, LLC has a great Senior Inside Sales Executive opportunity. Learn more or Jobvite a friend to join… https://t.co/WcCZIPTZlP",Find Tampa Jobs,"Wesley Chapel, FL",North America,FALSE,0,0,22-03-2021
493,"RT @AmCollSurgeons: New career opportunities this week include Associate Residency Program Director @MerrittHawkins, Pediatric Cardiothorac…",Merritt Hawkins,"Dallas, TX",North America,FALSE,0,1,22-03-2021
494,"New career opportunities this week include Associate Residency Program Director @MerrittHawkins, Pediatric Cardioth… https://t.co/DvjKI7MXOY",American College of Surgeons,"Chicago, IL",North America,TRUE,1,1,22-03-2021
495,"RT @TheTVCollective: FULWELL 73 PRODUCTIONS HAVE 4 JOB OPENINGS: Assistant Producer, Edit Producer, Archive Coordinator &amp; Production Secret…",tanya motie,London,Europe,FALSE,0,6,22-03-2021
496,Here's how I promote a #feministmovie. Would you like me to do the same with your catalogue? Do we share the same i… https://t.co/5gS1etwagI,Amayzing Movies,"London, England",Europe,FALSE,0,0,22-03-2021
497,"We’re hiring
Position: IT Security Specialist
Location: Richardson Texas
Email Address: vijay.soni@collabera.com… https://t.co/s8E5XTQFkD",Vijay soni,"Texas, USA",North America,FALSE,2,2,22-03-2021
498,"Vantagepoint ai, LLC has a great Account Manager opportunity. Learn more or Jobvite a friend to join one of the Bes� https://t.co/ZfT2TvGUZo",FindTampaJobs,,,FALSE,0,0,14-04-2021
499,"RT @Vijayso31228380: We�re hiring
Position: QA Test Engineer
Location: El Segundo California
Email Address: vijay.soni@collabera.com 
#QATe�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
500,"RT @Vijayso31228380: We�re hiring
Position: QA Specialist
Location: Foster City California
Email Address: vijay.soni@collabera.com 
#QASpec�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
501,"RT @Vijayso31228380: We�re hiring
Position: Software Engineer
Location: Moline Illinois
Email Address: vijay.soni@collabera.com 
#SoftwareE�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
502,"RT @Vijayso31228380: We�re hiring
Position: Senior Business Systems Analyst
Location: Waukegan Illinois
Email Address: vijay.soni@collabera�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
503,"RT @Vijayso31228380: We�re hiring
Position: Quality/Test Engineer
Location: Mossville Illinois
Email Address: vijay.soni@collabera.com 
#Qu�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
504,"RT @Vijayso31228380: We�re hiring
Position: Project Manager
Location: Austin Texas
Email Address: vijay.soni@collabera.com 
#ProjectManager�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
505,"RT @Vijayso31228380: We�re hiring
Position: Customer Service Representative
Location: Austin Texas
Email Address: vijay.soni@collabera.com�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
506,"RT @Vijayso31228380: We�re hiring
Position: IT Project Manager                               
Location: Plano Texas
Email Address: vijay.so�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
507,"RT @Vijayso31228380: We�re hiring
Position: Front-End Developer                                                          
Location: Irving�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
508,"RT @Vijayso31228380: We�re hiring
Position: DevOps Engineer
Location: Plano Texas
Email Address: vijay.soni@collabera.com 
#DevOpsEngineer�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
509,"RT @Vijayso31228380: We�re hiring
Position: Data Engineer
Location: Plano Texas
Email Address: vijay.soni@collabera.com 
#DataEngineer #Pla�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
510,"RT @Vijayso31228380: We�re hiring
Position: Java Developer
Location: San Antonio Texas
Email Address: vijay.soni@collabera.com 
#JavaDevelo�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
511,"RT @Vijayso31228380: We�re hiring
Position: Administrative Assistant
Location: Port Arthur, Texas
Email Address: vijay.soni@collabera.com�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
512,"RT @Vijayso31228380: We�re hiring
Position: IT Security Specialist
Location: Addison Texas
Email Address: vijay.soni@collabera.com 
#ITSecu�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
513,"RT @Vijayso31228380: We�re hiring
Position: QA Analyst
Location: Plano Texas
Email Address: vijay.soni@collabera.com 
#QAAnalyst #Plano #Te�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
514,"RT @Vijayso31228380: We�re hiring
Position: Full Stack Java Developer
Location: Dallas Texas
Email Address: vijay.soni@collabera.com 
#Full�",taiwogbolagade1,,,FALSE,0,1,14-04-2021
515,"We�re hiring
Position: Full Stack Java Developer
Location: Dallas Texas
Email Address: vijay.soni@collabera.com� https://t.co/UJ77kz75JJ",Vijayso31228380,,,FALSE,1,1,14-04-2021
516,"We�re hiring
Position: QA Analyst
Location: Plano Texas
Email Address: vijay.soni@collabera.com 
#QAAnalyst #Plano� https://t.co/LJDaWOHaqK",Vijayso31228380,,,FALSE,1,1,14-04-2021
517,"We�re hiring
Position: IT Security Specialist
Location: Addison Texas
Email Address: vijay.soni@collabera.com� https://t.co/f2RBGNZdhi",Vijayso31228380,,,FALSE,0,1,14-04-2021
518,"We�re hiring
Position: Administrative Assistant
Location: Port Arthur, Texas
Email Address: vijay.soni@collabera.co� https://t.co/Y4cmL2QurY",Vijayso31228380,,,FALSE,0,1,14-04-2021
519,"We�re hiring
Position: Java Developer
Location: San Antonio Texas
Email Address: vijay.soni@collabera.com� https://t.co/4sxJbgsjbQ",Vijayso31228380,,,FALSE,0,1,14-04-2021
520,"We�re hiring
Position: Data Engineer
Location: Plano Texas
Email Address: vijay.soni@collabera.com 
#DataEngineer� https://t.co/EnDfNXQvwB",Vijayso31228380,,,FALSE,0,1,14-04-2021
521,"We�re hiring
Position: DevOps Engineer
Location: Plano Texas
Email Address: vijay.soni@collabera.com� https://t.co/2FVj0d8eXg",Vijayso31228380,,,FALSE,0,1,14-04-2021
522,"We�re hiring
Position: Front-End Developer                                                          
Location: Irvi� https://t.co/Lnf03DNgjY",Vijayso31228380,,,FALSE,0,1,14-04-2021
523,"We�re hiring
Position: IT Project Manager                               
Location: Plano Texas
Email Address: vijay� https://t.co/r24isBKsUv",Vijayso31228380,,,FALSE,0,1,14-04-2021
524,"We�re hiring
Position: Customer Service Representative
Location: Austin Texas
Email Address: vijay.soni@collabera.c� https://t.co/7kY1DVVdpl",Vijayso31228380,,,FALSE,0,1,14-04-2021
525,"We�re hiring
Position: Project Manager
Location: Austin Texas
Email Address: vijay.soni@collabera.com� https://t.co/wKZjUWK1W2",Vijayso31228380,,,FALSE,0,1,14-04-2021
526,"We�re hiring
Position: Quality/Test Engineer
Location: Mossville Illinois
Email Address: vijay.soni@collabera.com� https://t.co/9OLwyyDjju",Vijayso31228380,,,FALSE,0,1,14-04-2021
527,"We�re hiring
Position: Senior Business Systems Analyst
Location: Waukegan Illinois
Email Address: vijay.soni@collab� https://t.co/P4qzZ1RD4d",Vijayso31228380,,,FALSE,0,1,14-04-2021
528,"We�re hiring
Position: Software Engineer
Location: Moline Illinois
Email Address: vijay.soni@collabera.com� https://t.co/ZkYR8dpn8i",Vijayso31228380,,,FALSE,0,1,14-04-2021
529,"We�re hiring
Position: QA Specialist
Location: Foster City California
Email Address: vijay.soni@collabera.com� https://t.co/ISnDdzUNxN",Vijayso31228380,,,FALSE,0,1,14-04-2021
530,"We�re hiring
Position: QA Test Engineer
Location: El Segundo California
Email Address: vijay.soni@collabera.com� https://t.co/VBPgYnxCyk",Vijayso31228380,,,FALSE,0,1,14-04-2021
531,"Want to join our fantastic team? We are looking for an Account Director with passion, energy and creativity!

If yo� https://t.co/a1S5836N4F",Bubble_Agency,,,FALSE,1,0,14-04-2021
532,Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connectio� https://t.co/sDko4gMuUh,iPradipPatel,,,FALSE,1,0,14-04-2021
533,"Vantagepoint ai, LLC has a great Customer Service opportunity. Learn more or Jobvite a friend to join one of the Be� https://t.co/IlAuujg45s",FindTampaJobs,,,FALSE,0,0,14-04-2021
534,Sikich LLP is looking for NetSuite - Client Relationship Manager. Learn more or Jobvite a friend. #job #hiring� https://t.co/sc8guxHYZg,iAskTank,,,FALSE,0,0,14-04-2021
535,#Digitaljobs #OpenToWork #Jobs #Networking #recruitment #hiring #hiring #career #opportunities #jobsearch� https://t.co/tx6zpOfAUp,mrjrec,,,FALSE,2,0,14-04-2021
536,Wednesday: Halfway to the weekend! <U+0001F603> Enjoy your day! #HumpDay #Motivation #NowHiring #OpenToWork #Recruitment,rresourcing1,,,FALSE,0,0,14-04-2021
537,"<U+0001F525><U+0001F525><U+0001F525>

#recruitmentjobs #opentowork #worklifebalance https://t.co/VezBzUaJTy",wisdom_rec,,,FALSE,0,0,14-04-2021
538,"Vantagepoint ai, LLC has a great Customer Service opportunity. Learn more or Jobvite a friend to join one of the Be� https://t.co/2nP2oa6LOu",FindTampaJobs,,,FALSE,0,0,14-04-2021
539,"RT @Teamkarrar1894: AMAZON PAY HIRING
#career #recruitment #recruiting #jobs #team #careers #fresher #talentacquisition #hr #intern #jobsea�",HumanRe41270855,,,FALSE,0,2,14-04-2021
540,"RT @Teamkarrar1894: AMAZON PAY HIRING
#career #recruitment #recruiting #jobs #team #careers #fresher #talentacquisition #hr #intern #jobsea�",jobsnwalkin,,,FALSE,0,2,14-04-2021
